x     rho     p     u
0.787 0.265357 0.302887 0.928059
0.788 0.265389 0.302955 0.927858
0.789 0.265389 0.302955 0.927858
0.79 0.265428 0.303037 0.927613
0.791 0.265428 0.303037 0.927613
0.792 0.265468 0.303123 0.927358
0.793 0.265468 0.303123 0.927358
0.794 0.265505 0.303201 0.927125
0.795 0.265505 0.303201 0.927125
0.796 0.26554 0.303263 0.926943
0.797 0.26554 0.303263 0.926943
0.798 0.265572 0.303303 0.926825
0.799 0.265572 0.303303 0.926825
0.8 0.265604 0.303321 0.926775
0.801 0.265604 0.303321 0.926775
0.802 0.265637 0.30332 0.926779
0.803 0.265637 0.30332 0.926779
0.804 0.265673 0.303309 0.926815
0.805 0.265673 0.303309 0.926815
0.806 0.265708 0.303295 0.926859
0.807 0.265708 0.303295 0.926859
0.808 0.265737 0.303285 0.92689
0.809 0.265737 0.303285 0.92689
0.81 0.26575 0.303283 0.926899
0.811 0.26575 0.303283 0.926899
0.812 0.265741 0.303287 0.926889
0.813 0.265741 0.303287 0.926889
0.814 0.265706 0.303292 0.926878
0.815 0.265706 0.303292 0.926878
0.816 0.265651 0.303289 0.926891
0.817 0.265651 0.303289 0.926891
0.818 0.265586 0.303267 0.926959
0.819 0.265586 0.303267 0.926959
0.82 0.265527 0.303219 0.927108
0.821 0.265527 0.303219 0.927108
0.822 0.26549 0.303137 0.927355
0.823 0.26549 0.303137 0.927355
0.824 0.265483 0.303024 0.927697
0.825 0.265483 0.303024 0.927697
0.826 0.265505 0.30289 0.928101
0.827 0.265505 0.30289 0.928101
0.828 0.265546 0.302756 0.928514
0.829 0.265546 0.302756 0.928514
0.83 0.265579 0.302641 0.928822
0.831 0.265579 0.302641 0.928822
0.832 0.265597 0.302613 0.929053
0.833 0.265597 0.302613 0.929053
0.834 0.26548 0.302559 0.928743
0.835 0.26548 0.302559 0.928743
0.836 0.265471 0.302912 0.929143
0.837 0.265471 0.302912 0.929143
0.838 0.264796 0.302385 0.926515
0.839 0.264796 0.302385 0.926515
0.84 0.265406 0.303929 0.929868
0.841 0.265406 0.303929 0.929868
0.842 0.263196 0.300764 0.91944
0.843 0.263196 0.300764 0.91944
0.844 0.263273 0.300961 0.919736
0.845 0.263273 0.300961 0.919736
0.846 0.266413 0.305968 0.935381
0.847 0.266413 0.305968 0.935381
0.848 0.249213 0.277426 0.846815
0.849 0.249213 0.277426 0.846815
0.85 0.227534 0.248958 0.762573
0.851 0.227534 0.248958 0.762573
0.852 0.148682 0.130066 0.20655
0.853 0.148682 0.130066 0.20655
0.854 0.128032 0.103519 0.0263646
0.855 0.128032 0.103519 0.0263646
0.856 0.125042 0.100048 0.000359642
0.857 0.125042 0.100048 0.000359642
0.858 0.125002 0.100003 2.03691e-05
0.859 0.125002 0.100003 2.03691e-05
0.86 0.125 0.1 7.59632e-07
0.861 0.125 0.1 7.59632e-07
0.862 0.125 0.1 3.29538e-08
0.863 0.125 0.1 3.29538e-08
0.864 0.125 0.1 7.11154e-10
0.865 0.125 0.1 7.11154e-10
0.866 0.125 0.1 3.50352e-11
0.867 0.125 0.1 3.50352e-11
0.868 0.125 0.1 1.42782e-12
0.869 0.125 0.1 1.42782e-12
0.87 0.125 0.1 5.11181e-14
0.871 0.125 0.1 5.11181e-14
0.872 0.125 0.1 1.56565e-15
0.873 0.125 0.1 1.56565e-15
0.874 0.125 0.1 9.4272e-17
0.875 0.125 0.1 9.4272e-17
0.876 0.125 0.1 5.24888e-17
0.877 0.125 0.1 5.24888e-17
0.878 0.125 0.1 5.24432e-17
0.879 0.125 0.1 5.24432e-17
0.88 0.125 0.1 5.2475e-17
0.881 0.125 0.1 5.2475e-17
0.882 0.125 0.1 5.25752e-17
0.883 0.125 0.1 5.25752e-17
0.884 0.125 0.1 5.27312e-17
0.885 0.125 0.1 5.27312e-17
0.886 0.125 0.1 5.29174e-17
0.887 0.125 0.1 5.29174e-17
0.888 0.125 0.1 5.31026e-17
0.889 0.125 0.1 5.31026e-17
0.89 0.125 0.1 5.32602e-17
0.891 0.125 0.1 5.32602e-17
0.892 0.125 0.1 5.33754e-17
0.893 0.125 0.1 5.33754e-17
0.894 0.125 0.1 5.34474e-17
0.895 0.125 0.1 5.34474e-17
0.896 0.125 0.1 5.34852e-17
0.897 0.125 0.1 5.34852e-17
0.898 0.125 0.1 5.35009e-17
0.899 0.125 0.1 5.35009e-17
0.9 0.125 0.1 5.35048e-17
0.901 0.125 0.1 5.35048e-17
0.902 0.125 0.1 5.35034e-17
0.903 0.125 0.1 5.35034e-17
0.904 0.125 0.1 5.35003e-17
0.905 0.125 0.1 5.35003e-17
0.906 0.125 0.1 5.34961e-17
0.907 0.125 0.1 5.34961e-17
0.908 0.125 0.1 5.34935e-17
0.909 0.125 0.1 5.34935e-17
0.91 0.125 0.1 5.34859e-17
0.911 0.125 0.1 5.34859e-17
0.912 0.125 0.1 3.35212e-17
0.913 0.125 0.1 3.35212e-17
0.914 0.125 0.1 0
0.915 0.125 0.1 0
0.916 0.125 0.1 0
0.917 0.125 0.1 0
0.918 0.125 0.1 0
0.919 0.125 0.1 0
0.92 0.125 0.1 0
0.921 0.125 0.1 0
0.922 0.125 0.1 0
0.923 0.125 0.1 0
0.924 0.125 0.1 0
0.925 0.125 0.1 0
0.926 0.125 0.1 0
0.927 0.125 0.1 0
0.928 0.125 0.1 0
0.929 0.125 0.1 0
0.93 0.125 0.1 0
0.931 0.125 0.1 0
0.932 0.125 0.1 0
0.933 0.125 0.1 0
0.934 0.125 0.1 0
0.935 0.125 0.1 0
0.936 0.125 0.1 0
0.937 0.125 0.1 0
0.938 0.125 0.1 0
0.939 0.125 0.1 0
0.94 0.125 0.1 0
0.941 0.125 0.1 0
0.942 0.125 0.1 0
0.943 0.125 0.1 0
0.944 0.125 0.1 0
0.945 0.125 0.1 0
0.946 0.125 0.1 0
0.947 0.125 0.1 0
0.948 0.125 0.1 0
0.949 0.125 0.1 0
0.95 0.125 0.1 0
0.951 0.125 0.1 0
0.952 0.125 0.1 0
0.953 0.125 0.1 0
0.954 0.125 0.1 0
0.955 0.125 0.1 0
0.956 0.125 0.1 0
0.957 0.125 0.1 0
0.958 0.125 0.1 0
0.959 0.125 0.1 0
0.96 0.125 0.1 0
0.961 0.125 0.1 0
0.962 0.125 0.1 0
0.963 0.125 0.1 0
0.964 0.125 0.1 0
0.965 0.125 0.1 0
0.966 0.125 0.1 0
0.967 0.125 0.1 0
0.968 0.125 0.1 0
0.969 0.125 0.1 0
0.97 0.125 0.1 0
0.971 0.125 0.1 0
0.972 0.125 0.1 0
0.973 0.125 0.1 0
0.974 0.125 0.1 0
0.975 0.125 0.1 0
0.976 0.125 0.1 0
0.977 0.125 0.1 0
0.978 0.125 0.1 0
0.979 0.125 0.1 0
0.98 0.125 0.1 0
0.981 0.125 0.1 0
0.982 0.125 0.1 0
0.983 0.125 0.1 0
0.984 0.125 0.1 0
0.985 0.125 0.1 0
0.986 0.125 0.1 0
0.987 0.125 0.1 0
0.988 0.125 0.1 0
0.989 0.125 0.1 0
0.99 0.125 0.1 0
0.991 0.125 0.1 0
0.992 0.125 0.1 0
0.993 0.125 0.1 0
0.994 0.125 0.1 0
0.995 0.125 0.1 0
0.996 0.125 0.1 0
0.997 0.125 0.1 0
0.998 0.125 0.1 0
0.999 0.125 0.1 0
